Data_Type,startTimestamp,endTimestamp,startLatitude,startLongitude,endLatitude,endLongitude,activityType,confidence,latitude,longitude,placeId,placeName,placeConfidence,visitConfidence
place visit,2017-10-27T01:50:35.080Z,2017-10-27T10:42:02.643Z,,,,,,,22.7719772,86.2587422,ChIJleSEnAEI9jkRhREWUimGPMk,Telco Bus Stand,MEDIUM_CONFIDENCE,92
activity type,2017-10-27T10:42:02.643Z,2017-10-27T11:47:50.815Z,22.7719772,86.2587422,22.7706764,86.2600215,MOTORCYCLING,MEDIUM,,,,,,
place visit,2017-10-27T11:47:50.815Z,2017-10-28T09:36:38.819Z,,,,,,,22.7719772,86.2587422,ChIJleSEnAEI9jkRhREWUimGPMk,Telco Bus Stand,MEDIUM_CONFIDENCE,86
activity type,2017-10-28T09:36:38.819Z,2017-10-28T10:21:28.407Z,22.7717833,86.258532,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
place visit,2017-10-28T10:21:28.407Z,2017-10-28T12:17:35.115Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,79
activity type,2017-10-28T12:17:35.115Z,2017-10-28T12:49:22.768Z,22.8053877,86.2033197,22.8045498,86.2032879,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2017-10-28T12:49:22.768Z,2017-10-28T13:07:54.099Z,,,,,,,22.8045498,86.2032879,ChIJ8-rlsQXj9TkR0aoeBhcGklA,Sakchi Market,LOW_CONFIDENCE,91
activity type,2017-10-28T13:07:54.099Z,2017-10-28T14:21:32.904Z,22.8045498,86.2032879,22.770377,86.2595779,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2017-10-28T14:21:32.904Z,2017-10-29T03:11:55.357Z,,,,,,,22.770377,86.2595779,ChIJoUjqBAEI9jkRCQbuwEvgPww,Sri V.V.S.S Temple,MEDIUM_CONFIDENCE,84
activity type,2017-10-29T03:11:55.357Z,2017-10-29T04:37:23.682Z,22.770377,86.2595779,22.8045498,86.2032879,MOTORCYCLING,LOW,,,,,,
place visit,2017-10-29T04:37:23.682Z,2017-10-29T05:09:27.815Z,,,,,,,22.8045498,86.2032879,ChIJ8-rlsQXj9TkR0aoeBhcGklA,Sakchi Market,LOW_CONFIDENCE,88
activity type,2017-10-29T05:09:27.815Z,2017-10-29T08:36:41.053Z,22.8045498,86.2032879,22.7766847,86.2501185,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2017-10-29T08:36:41.053Z,2017-10-29T09:25:31.057Z,22.7766847,86.2501185,22.7719772,86.2587422,MOTORCYCLING,LOW,,,,,,
place visit,2017-10-29T09:25:31.057Z,2017-10-30T05:06:11.767Z,,,,,,,22.7719772,86.2587422,ChIJleSEnAEI9jkRhREWUimGPMk,Telco Bus Stand,MEDIUM_CONFIDENCE,94
activity type,2017-10-30T05:06:11.767Z,2017-10-30T05:47:00.784Z,22.772236,86.259348,22.7943486,86.2245068,MOTORCYCLING,HIGH,,,,,,
place visit,2017-10-30T05:47:00.784Z,2017-10-30T05:55:39.218Z,,,,,,,22.7943486,86.2245068,ChIJ29-I1eXi9TkRSM7X6uHCFH8,Golmuri Park,LOW_CONFIDENCE,81
activity type,2017-10-30T05:55:39.218Z,2017-10-30T06:23:41.728Z,22.7943486,86.2245068,22.772236,86.259348,MOTORCYCLING,HIGH,,,,,,
place visit,2017-10-30T06:23:41.728Z,2017-10-30T12:43:03.704Z,,,,,,,22.772236,86.259348,ChIJxS1-egEI9jkRm8vR_E_gMP0,Mishra Dial Centre,MEDIUM_CONFIDENCE,61
activity type,2017-10-30T12:43:03.704Z,2017-10-30T12:57:52.277Z,22.772236,86.259348,22.772236,86.259348,WALKING,MEDIUM,,,,,,
place visit,2017-10-30T12:57:52.277Z,2017-10-31T09:33:19.353Z,,,,,,,22.772236,86.259348,ChIJxS1-egEI9jkRm8vR_E_gMP0,Mishra Dial Centre,MEDIUM_CONFIDENCE,89
activity type,2017-10-31T09:33:19.353Z,2017-10-31T09:51:12.563Z,22.772236,86.259348,22.7786007,86.2471177,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-10-31T09:51:12.563Z,2017-10-31T11:14:55.747Z,22.7786007,86.2471177,22.7864941,86.2431453,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
activity type,2017-10-31T11:14:55.747Z,2017-10-31T11:46:51.962Z,22.783838,86.248052,22.7953975,86.2266943,MOTORCYCLING,LOW,,,,,,
activity type,2017-10-31T11:46:51.962Z,2017-10-31T11:58:54.627Z,22.7924878,86.2320712,22.7953975,86.2266943,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2017-10-31T11:58:54.627Z,2017-10-31T12:58:36.250Z,22.7953975,86.2266943,22.8045498,86.2032879,MOTORCYCLING,LOW,,,,,,
place visit,2017-10-31T12:58:36.250Z,2017-10-31T13:05:58.836Z,,,,,,,22.8045498,86.2032879,ChIJ8-rlsQXj9TkR0aoeBhcGklA,Sakchi Market,LOW_CONFIDENCE,91
activity type,2017-10-31T13:05:58.836Z,2017-10-31T13:45:58.562Z,22.8033863,86.2038674,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
activity type,2017-10-31T13:45:58.562Z,2017-11-01T04:17:05.819Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-01T04:17:05.819Z,2017-11-01T05:53:31.506Z,22.772236,86.259348,22.7980059,86.2144739,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-01T04:17:05.819Z,2017-11-01T05:53:31.506Z,22.772236,86.259348,22.7980059,86.2144739,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-01T05:53:31.506Z,2017-11-01T06:16:07.527Z,22.7978763,86.2146676,22.8053877,86.2033197,WALKING,LOW,,,,,,
activity type,2017-11-01T05:53:31.506Z,2017-11-01T06:16:07.527Z,22.7978763,86.2146676,22.8053877,86.2033197,WALKING,LOW,,,,,,
place visit,2017-11-01T06:16:07.527Z,2017-11-01T08:19:52.614Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,95
place visit,2017-11-01T06:16:07.527Z,2017-11-01T08:19:52.614Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,95
activity type,2017-11-01T08:19:52.614Z,2017-11-01T12:22:52.109Z,22.8053877,86.2033197,22.772236,86.259348,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2017-11-01T08:19:52.614Z,2017-11-01T12:22:52.109Z,22.8053877,86.2033197,22.772236,86.259348,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2017-11-01T12:22:52.109Z,2017-11-03T02:43:32.235Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-01T12:22:52.109Z,2017-11-03T02:43:32.235Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-03T02:43:32.235Z,2017-11-03T03:15:42.227Z,22.772236,86.259348,22.772236,86.259348,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-03T02:43:32.235Z,2017-11-03T03:15:42.227Z,22.772236,86.259348,22.772236,86.259348,MOTORCYCLING,MEDIUM,,,,,,
place visit,2017-11-03T03:15:42.227Z,2017-11-03T12:33:09.110Z,,,,,,,22.772236,86.259348,ChIJxS1-egEI9jkRm8vR_E_gMP0,Mishra Dial Centre,MEDIUM_CONFIDENCE,92
place visit,2017-11-03T03:15:42.227Z,2017-11-03T12:33:09.110Z,,,,,,,22.772236,86.259348,ChIJxS1-egEI9jkRm8vR_E_gMP0,Mishra Dial Centre,MEDIUM_CONFIDENCE,92
activity type,2017-11-03T12:33:09.110Z,2017-11-03T13:02:19Z,22.772236,86.259348,22.770992,86.26478,WALKING,MEDIUM,,,,,,
activity type,2017-11-03T12:33:09.110Z,2017-11-03T13:02:19Z,22.772236,86.259348,22.770992,86.26478,WALKING,MEDIUM,,,,,,
activity type,2017-11-03T13:02:19Z,2017-11-04T03:36:05.679Z,22.770992,86.26478,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-03T13:02:19Z,2017-11-04T03:36:05.679Z,22.770992,86.26478,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-04T03:36:05.679Z,2017-11-04T04:33:12.509Z,22.772236,86.259348,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-04T03:36:05.679Z,2017-11-04T04:33:12.509Z,22.772236,86.259348,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
place visit,2017-11-04T04:33:12.509Z,2017-11-04T07:32:42.285Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,91
place visit,2017-11-04T04:33:12.509Z,2017-11-04T07:32:42.285Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,91
activity type,2017-11-04T07:32:42.285Z,2017-11-04T08:38:37.918Z,22.8053877,86.2033197,22.7717105,86.2588351,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
activity type,2017-11-04T07:32:42.285Z,2017-11-04T08:38:37.918Z,22.8053877,86.2033197,22.7717105,86.2588351,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
activity type,2017-11-04T08:38:37.918Z,2017-11-05T03:50:00.198Z,22.7717105,86.2588351,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-04T08:38:37.918Z,2017-11-05T03:50:00.198Z,22.7717105,86.2588351,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-05T03:50:00.198Z,2017-11-05T06:57:51.742Z,22.772236,86.259348,22.7751574,86.252688,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-05T03:50:00.198Z,2017-11-05T06:57:51.742Z,22.772236,86.259348,22.7751574,86.252688,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-05T06:57:51.742Z,2017-11-05T07:09:17.093Z,22.7752488,86.2525384,22.770377,86.2595779,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2017-11-05T06:57:51.742Z,2017-11-05T07:09:17.093Z,22.7752488,86.2525384,22.770377,86.2595779,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2017-11-05T07:09:17.093Z,2017-11-06T03:50:29.430Z,22.770377,86.2595779,22.770377,86.2595779,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-05T07:09:17.093Z,2017-11-06T03:50:29.430Z,22.770377,86.2595779,22.770377,86.2595779,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-06T03:50:29.430Z,2017-11-06T05:25:03.083Z,22.770377,86.2595779,22.8053877,86.2033197,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-06T03:50:29.430Z,2017-11-06T05:25:03.083Z,22.770377,86.2595779,22.8053877,86.2033197,MOTORCYCLING,MEDIUM,,,,,,
place visit,2017-11-06T05:25:03.083Z,2017-11-06T08:24:06.892Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,HIGH_CONFIDENCE,93
place visit,2017-11-06T05:25:03.083Z,2017-11-06T08:24:06.892Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,HIGH_CONFIDENCE,93
activity type,2017-11-06T08:24:06.892Z,2017-11-06T08:55:31.902Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-06T08:24:06.892Z,2017-11-06T08:55:31.902Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,MEDIUM,,,,,,
place visit,2017-11-06T08:55:31.902Z,2017-11-06T12:51:05.916Z,,,,,,,22.772236,86.259348,ChIJxS1-egEI9jkRm8vR_E_gMP0,Mishra Dial Centre,MEDIUM_CONFIDENCE,89
place visit,2017-11-06T08:55:31.902Z,2017-11-06T12:51:05.916Z,,,,,,,22.772236,86.259348,ChIJxS1-egEI9jkRm8vR_E_gMP0,Mishra Dial Centre,MEDIUM_CONFIDENCE,89
activity type,2017-11-06T12:51:05.916Z,2017-11-06T13:16:01.141Z,22.772236,86.259348,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-06T12:51:05.916Z,2017-11-06T13:16:01.141Z,22.772236,86.259348,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-06T13:16:01.141Z,2017-11-07T11:20:21.899Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-06T13:16:01.141Z,2017-11-07T11:20:21.899Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-07T11:20:21.899Z,2017-11-07T11:31:41.597Z,22.772236,86.259348,22.7711903,86.2584184,WALKING,LOW,,,,,,
activity type,2017-11-07T11:20:21.899Z,2017-11-07T11:31:41.597Z,22.772236,86.259348,22.7711903,86.2584184,WALKING,LOW,,,,,,
activity type,2017-11-07T11:31:41.597Z,2017-11-07T11:36:26.376Z,22.7711903,86.2584184,22.7755338,86.2635514,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-07T11:31:41.597Z,2017-11-07T11:36:26.376Z,22.7711903,86.2584184,22.7755338,86.2635514,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-07T11:36:26.376Z,2017-11-07T11:49:57.500Z,22.7754556,86.263459,22.770377,86.2595779,WALKING,LOW,,,,,,
activity type,2017-11-07T11:36:26.376Z,2017-11-07T11:49:57.500Z,22.7754556,86.263459,22.770377,86.2595779,WALKING,LOW,,,,,,
activity type,2017-11-07T11:49:57.500Z,2017-11-08T03:28:21.694Z,22.770377,86.2595779,22.7719542,86.2601018,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-07T11:49:57.500Z,2017-11-08T03:28:21.694Z,22.770377,86.2595779,22.7719542,86.2601018,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-08T03:28:21.694Z,2017-11-08T04:00:20.952Z,22.7719542,86.2601018,22.8053877,86.2033197,CYCLING,MEDIUM,,,,,,
activity type,2017-11-08T03:28:21.694Z,2017-11-08T04:00:20.952Z,22.7719542,86.2601018,22.8053877,86.2033197,CYCLING,MEDIUM,,,,,,
place visit,2017-11-08T04:00:20.952Z,2017-11-08T06:25:56.359Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,93
place visit,2017-11-08T04:00:20.952Z,2017-11-08T06:25:56.359Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,93
activity type,2017-11-08T06:25:56.359Z,2017-11-08T08:59:47.613Z,22.8053877,86.2033197,22.772236,86.259348,WALKING,LOW,,,,,,
activity type,2017-11-08T06:25:56.359Z,2017-11-08T08:59:47.613Z,22.8053877,86.2033197,22.772236,86.259348,WALKING,LOW,,,,,,
activity type,2017-11-08T08:59:47.613Z,2017-11-09T08:42:57.547Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-08T08:59:47.613Z,2017-11-09T08:42:57.547Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-09T08:42:57.547Z,2017-11-09T10:04:14.234Z,22.772236,86.259348,22.803098,86.2059503,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-09T08:42:57.547Z,2017-11-09T10:04:14.234Z,22.772236,86.259348,22.803098,86.2059503,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-09T10:04:14.234Z,2017-11-09T10:13:00.569Z,22.803098,86.2059503,22.8047995,86.2038044,WALKING,LOW,,,,,,
activity type,2017-11-09T10:04:14.234Z,2017-11-09T10:13:00.569Z,22.803098,86.2059503,22.8047995,86.2038044,WALKING,LOW,,,,,,
place visit,2017-11-09T10:13:00.569Z,2017-11-09T13:33:57.675Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,HIGH_CONFIDENCE,89
place visit,2017-11-09T10:13:00.569Z,2017-11-09T13:33:57.675Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,HIGH_CONFIDENCE,89
activity type,2017-11-09T13:33:57.675Z,2017-11-09T15:05:02.348Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-09T13:33:57.675Z,2017-11-09T15:05:02.348Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-09T15:05:02.348Z,2017-11-10T03:19:52.329Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-09T15:05:02.348Z,2017-11-10T03:19:52.329Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-10T03:19:52.329Z,2017-11-10T04:01:57.104Z,22.772236,86.259348,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-10T03:19:52.329Z,2017-11-10T04:01:57.104Z,22.772236,86.259348,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
place visit,2017-11-10T04:01:57.104Z,2017-11-10T08:21:11.884Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,HIGH_CONFIDENCE,95
place visit,2017-11-10T04:01:57.104Z,2017-11-10T08:21:11.884Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,HIGH_CONFIDENCE,95
activity type,2017-11-10T08:21:11.884Z,2017-11-10T09:02:35.401Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-10T08:21:11.884Z,2017-11-10T09:02:35.401Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-10T09:02:35.401Z,2017-11-11T07:11:16.230Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-10T09:02:35.401Z,2017-11-11T07:11:16.230Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-11T07:11:16.230Z,2017-11-11T07:30:12.044Z,22.772236,86.259348,22.7709867,86.2583245,WALKING,HIGH,,,,,,
activity type,2017-11-11T07:11:16.230Z,2017-11-11T07:30:12.044Z,22.772236,86.259348,22.7709867,86.2583245,WALKING,HIGH,,,,,,
place visit,2017-11-11T07:30:12.044Z,2017-11-11T08:28:22.537Z,,,,,,,22.7709867,86.2583245,ChIJdTrgfwYI9jkRHNhf1974sfI,Cafe 10 (pure vegetarian a/c restaurant),HIGH_CONFIDENCE,77
place visit,2017-11-11T07:30:12.044Z,2017-11-11T08:28:22.537Z,,,,,,,22.7709867,86.2583245,ChIJdTrgfwYI9jkRHNhf1974sfI,Cafe 10 (pure vegetarian a/c restaurant),HIGH_CONFIDENCE,77
activity type,2017-11-11T08:28:22.537Z,2017-11-11T08:46:26.651Z,22.7709867,86.2583245,22.770377,86.2595779,WALKING,HIGH,,,,,,
activity type,2017-11-11T08:28:22.537Z,2017-11-11T08:46:26.651Z,22.7709867,86.2583245,22.770377,86.2595779,WALKING,HIGH,,,,,,
place visit,2017-11-11T08:46:26.651Z,2017-11-11T10:44:43.911Z,,,,,,,22.770377,86.2595779,ChIJoUjqBAEI9jkRCQbuwEvgPww,Sri V.V.S.S Temple,MEDIUM_CONFIDENCE,88
place visit,2017-11-11T08:46:26.651Z,2017-11-11T10:44:43.911Z,,,,,,,22.770377,86.2595779,ChIJoUjqBAEI9jkRCQbuwEvgPww,Sri V.V.S.S Temple,MEDIUM_CONFIDENCE,88
activity type,2017-11-11T10:44:43.911Z,2017-11-11T11:29:03.996Z,22.770377,86.2595779,22.772236,86.259348,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-11T10:44:43.911Z,2017-11-11T11:29:03.996Z,22.770377,86.2595779,22.772236,86.259348,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-11T11:29:03.996Z,2017-11-12T03:34:39.649Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-11T11:29:03.996Z,2017-11-12T03:34:39.649Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-12T03:34:39.649Z,2017-11-12T04:22:06.943Z,22.772236,86.259348,22.7909743,86.1763168,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-12T03:34:39.649Z,2017-11-12T04:22:06.943Z,22.772236,86.259348,22.7909743,86.1763168,MOTORCYCLING,LOW,,,,,,
place visit,2017-11-12T04:22:06.943Z,2017-11-12T05:16:27.809Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,LOW_CONFIDENCE,89
place visit,2017-11-12T04:22:06.943Z,2017-11-12T05:16:27.809Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,LOW_CONFIDENCE,89
activity type,2017-11-12T05:16:27.809Z,2017-11-12T07:24:32.610Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-12T05:16:27.809Z,2017-11-12T07:24:32.610Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-12T07:24:32.610Z,2017-11-13T03:06:21.147Z,22.772236,86.259348,22.770377,86.2595779,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-12T07:24:32.610Z,2017-11-13T03:06:21.147Z,22.772236,86.259348,22.770377,86.2595779,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-13T03:06:21.147Z,2017-11-13T03:31:22.648Z,22.770377,86.2595779,22.7818882,86.2383185,CYCLING,LOW,,,,,,
activity type,2017-11-13T03:06:21.147Z,2017-11-13T03:31:22.648Z,22.770377,86.2595779,22.7818882,86.2383185,CYCLING,LOW,,,,,,
activity type,2017-11-13T03:31:22.648Z,2017-11-13T03:47:28.270Z,22.7797102,86.2415484,22.8053877,86.2033197,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-13T03:31:22.648Z,2017-11-13T03:47:28.270Z,22.7797102,86.2415484,22.8053877,86.2033197,MOTORCYCLING,MEDIUM,,,,,,
place visit,2017-11-13T03:47:28.270Z,2017-11-13T06:12:00.699Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,85
place visit,2017-11-13T03:47:28.270Z,2017-11-13T06:12:00.699Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,85
activity type,2017-11-13T06:12:00.699Z,2017-11-13T06:25:44.578Z,22.8054281,86.2032096,22.8053922,86.2031427,WALKING,LOW,,,,,,
activity type,2017-11-13T06:12:00.699Z,2017-11-13T06:25:44.578Z,22.8054281,86.2032096,22.8053922,86.2031427,WALKING,LOW,,,,,,
activity type,2017-11-13T06:25:44.578Z,2017-11-13T06:42:48.758Z,22.8048702,86.2021714,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-13T06:25:44.578Z,2017-11-13T06:42:48.758Z,22.8048702,86.2021714,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
place visit,2017-11-13T06:42:48.758Z,2017-11-13T08:20:24.143Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,95
place visit,2017-11-13T06:42:48.758Z,2017-11-13T08:20:24.143Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,95
activity type,2017-11-13T08:20:24.143Z,2017-11-13T09:10:28.310Z,22.8053877,86.2033197,22.770377,86.2595779,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-13T08:20:24.143Z,2017-11-13T09:10:28.310Z,22.8053877,86.2033197,22.770377,86.2595779,MOTORCYCLING,MEDIUM,,,,,,
activity type,2017-11-13T09:10:28.310Z,2017-11-14T07:13:15.727Z,22.770377,86.2595779,22.770377,86.2595779,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-13T09:10:28.310Z,2017-11-14T07:13:15.727Z,22.770377,86.2595779,22.770377,86.2595779,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-14T07:13:15.727Z,2017-11-14T08:17:35.330Z,22.770377,86.2595779,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-14T07:13:15.727Z,2017-11-14T08:17:35.330Z,22.770377,86.2595779,22.8053877,86.2033197,MOTORCYCLING,LOW,,,,,,
place visit,2017-11-14T08:17:35.330Z,2017-11-14T11:09:56.500Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,95
place visit,2017-11-14T08:17:35.330Z,2017-11-14T11:09:56.500Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,95
activity type,2017-11-14T11:09:56.500Z,2017-11-14T13:40:14.319Z,22.8053877,86.2033197,22.772236,86.259348,WALKING,LOW,,,,,,
activity type,2017-11-14T11:09:56.500Z,2017-11-14T13:40:14.319Z,22.8053877,86.2033197,22.772236,86.259348,WALKING,LOW,,,,,,
activity type,2017-11-14T13:40:14.319Z,2017-11-15T03:31:44.027Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-14T13:40:14.319Z,2017-11-15T03:31:44.027Z,22.772236,86.259348,22.772236,86.259348,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2017-11-15T03:31:44.027Z,2017-11-15T04:04:30.195Z,22.772236,86.259348,22.8052938,86.2034047,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-15T03:31:44.027Z,2017-11-15T04:04:30.195Z,22.772236,86.259348,22.8052938,86.2034047,MOTORCYCLING,LOW,,,,,,
place visit,2017-11-15T04:04:30.195Z,2017-11-15T08:16:31.584Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,95
place visit,2017-11-15T04:04:30.195Z,2017-11-15T08:16:31.584Z,,,,,,,22.8053877,86.2033197,ChIJZfGBHg_j9TkRru4n59awKeQ,MIITJEE,MEDIUM_CONFIDENCE,95
activity type,2017-11-15T08:16:31.584Z,2017-11-15T09:15:37.222Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
activity type,2017-11-15T08:16:31.584Z,2017-11-15T09:15:37.222Z,22.8053877,86.2033197,22.772236,86.259348,MOTORCYCLING,LOW,,,,,,
